date,country,title,label,views,description,attributes,classify_text,categories_generated
2023-10,Argentina,Mariana_Moyano,Mariana Moyano,19732,Argentine journalist,human,argentine journalist,Not Sports
2023-10,Argentina,Myriam_Bregman,Myriam Bregman,19410,Argentine lawyer and politician,human,argentine lawyer politician,Not Sports
2023-10,Ecuador,Daniel_Noboa,Daniel Noboa,18936,President of Ecuador since 2023,human,president ecuador since 2023,Not Sports
2023-10,Spain,Pablo_Motos,Annah Arendt,18830,Spanish comedian and television presenter,human,spanish comedian television presenter,Not Sports
2023-10,Mexico,Alejandra_Villafañe,Alejandra Villafañe,18797,"Colombian actress and model, 1989-2023",human,colombian actress model 1989 2023,Not Sports
2023-10,Spain,Meryl_Streep,Meryl Streep,18649,American actress,human,american actress,Not Sports
2023-10,Spain,Jon_Fosse,Jon Fosse,18123,"Norwegian writer, theater writer and translator",human,norwegian writer theater writer translator,Not Sports
2023-10,Spain,Marc_Guiu,Marc Guiu Paz,17966,Spanish association football player (born 2006),human,spanish association football player born 2006,Sports
2023-10,Argentina,Martín_Insaurralde,Martín Insaurralde,17961,Argentine politician,human,argentine politician,Not Sports
2023-10,Colombia,Luis_Carlos_Galán,Luis Carlos Galán Sarmiento,17856,Colombian politician (1943-1989),human,colombian politician 1943 1989,Not Sports
2023-10,Argentina,Matthew_Langford_Perry,Matthew Perry,17815,American-Canadian actor (1969–2023),human,american canadian actor 1969–2023,Not Sports
2023-10,Spain,Charo_López,Charo López,17736,Spanish actress,human,spanish actress,Not Sports
2023-10,Argentina,Sergio_Massa,Sergio Massa,17637,Argentine politician and lawyer (born 1972),human,argentine politician lawyer born 1972,Not Sports
2023-10,Argentina,Myriam_Bregman,Myriam Bregman,17565,Argentine lawyer and politician,human,argentine lawyer politician,Not Sports
2023-10,Colombia,Luis_Carlos_Galán,Luis Carlos Galán Sarmiento,17503,Colombian politician (1943-1989),human,colombian politician 1943 1989,Not Sports
2023-10,Spain,Mario_Conde,No label found,17360,Spanish businessman and politician,human,spanish businessman politician,Not Sports
2023-10,Chile,Sergio_Massa,Sergio Massa,17360,Argentine politician and lawyer (born 1972),human,argentine politician lawyer born 1972,Not Sports
2023-10,Spain,Carlos_Pumares,Carlos Pumares,17149,Spanish journalist,human,spanish journalist,Not Sports
2023-10,Chile,Enrique_Maluenda,Enrique Maluenda,17038,Chilean television presenter,human,chilean television presenter,Not Sports
2023-10,Argentina,Johnny_Allon,Johnny Allon,16881,Argentinian actor and musician (1941–2023),human,argentinian actor musician 1941–2023,Not Sports
2023-10,Spain,Matthew_Langford_Perry,Matthew Perry,16610,American-Canadian actor (1969–2023),human,american canadian actor 1969–2023,Not Sports
2023-10,Colombia,Alejandro_Eder,Alejandro Éder,16358,Colombian politician,human,colombian politician,Not Sports
2023-10,Argentina,Patricia_Bullrich,Patricia Bullrich,15942,Argentine politician,human,argentine politician,Not Sports
2023-10,Mexico,Matthew_Langford_Perry,Matthew Perry,15800,American-Canadian actor (1969–2023),human,american canadian actor 1969–2023,Not Sports
2023-10,Spain,Sergio_Massa,Sergio Massa,15727,Argentine politician and lawyer (born 1972),human,argentine politician lawyer born 1972,Not Sports
2023-10,Spain,Aitana_Bonmatí,Aitana Bonmatí,15525,Spanish association football player,human,spanish association football player,Sports
2023-10,Spain,Aitana_Bonmatí,Aitana Bonmatí,14985,Spanish association football player,human,spanish association football player,Sports
2023-10,Argentina,Sergio_Germán_Romero,Sergio Romero,14883,Argentine association football player,human,argentine association football player,Sports
2023-10,Argentina,Patricia_Bullrich,Patricia Bullrich,14812,Argentine politician,human,argentine politician,Not Sports
2023-10,Spain,Emilio_Lora-Tamayo,Emilio Lora-Tamayo,14681,Spanish physicist (1950-2024),human,spanish physicist 1950 2024,Not Sports
2023-10,Argentina,Patricia_Bullrich,Patricia Bullrich,14225,Argentine politician,human,argentine politician,Not Sports
2023-10,Spain,Meryl_Streep,Meryl Streep,14209,American actress,human,american actress,Not Sports
2023-10,Spain,Fernando_Ónega,No label found,14140,Spanish journalist and television presenter,human,spanish journalist television presenter,Not Sports
2023-10,Spain,Bobby_Charlton,Bobby Charlton,14137,English association football player and manager (1937–2023),human,english association football player manager 1937–2023,Sports
2023-10,Spain,Fernando_Fernández_Tapias,Fernando Fernández Tapias,14135,Spanish businessperson,human,spanish businessperson,Not Sports
2023-10,Spain,Emilio_Lora-Tamayo,Emilio Lora-Tamayo,14039,Spanish physicist (1950-2024),human,spanish physicist 1950 2024,Not Sports
2023-10,Spain,Alfonso_Pérez,Alfonso Pérez,14025,Spanish association football player,human,spanish association football player,Sports
2023-10,Spain,Ferran_Torres,Ferran Torres,13922,Spanish association football player,human,spanish association football player,Sports
2023-10,Spain,Gerardo_García_Berodia,Gerardo Berodia,13912,Spanish footballer,human,spanish footballer,Not Sports
2023-10,Spain,Diego_Alonso,Diego Alonso,13359,Uruguayan association football player and manager,human,uruguayan association football player manager,Sports
2023-10,Colombia,Alejandro_Eder,Alejandro Éder,13335,Colombian politician,human,colombian politician,Not Sports
2023-10,Argentina,Patricia_Bullrich,Patricia Bullrich,13186,Argentine politician,human,argentine politician,Not Sports
2023-10,Spain,Jeremy_Allen_White,Jeremy Allen White,13169,American actor,human,american actor,Not Sports
2023-10,Spain,David_Verdaguer,David Verdaguer,13140,Spanish actor,human,spanish actor,Not Sports
2023-10,Colombia,Daniel_Noboa,Daniel Noboa,13090,President of Ecuador since 2023,human,president ecuador since 2023,Not Sports
2023-10,Ecuador,Alvaro_Noboa,Álvaro Noboa,12956,Ecuadorian businessman and politician (born 1950),human,ecuadorian businessman politician born 1950,Not Sports
2023-10,Argentina,Sergio_Massa,Sergio Massa,12810,Argentine politician and lawyer (born 1972),human,argentine politician lawyer born 1972,Not Sports
2023-11,Mexico,Clorindo_Testa,Clorindo Testa,264025,"Argentine architect, painter, sculptor (1923-2013)",human,argentine architect painter sculptor 1923 2013,Not Sports
2023-11,Spain,Alejo_Vidal-Quadras,Alejo Vidal-Quadras Roca,178756,"Spanish politician and physicist, former vice president of the European Parliament (1999-2014)",human,spanish politician physicist former vice president european parliament 1999 2014,Not Sports
2023-11,Argentina,Clorindo_Testa,Clorindo Testa,151299,"Argentine architect, painter, sculptor (1923-2013)",human,argentine architect painter sculptor 1923 2013,Not Sports
2023-11,Spain,Carmen_Amaya,Carmen Amaya,109937,Spanish flamenco dancer and singer,human,spanish flamenco dancer singer,Not Sports
2023-11,Peru,Clorindo_Testa,Clorindo Testa,102284,"Argentine architect, painter, sculptor (1923-2013)",human,argentine architect painter sculptor 1923 2013,Not Sports
2023-11,Chile,Clorindo_Testa,Clorindo Testa,77493,"Argentine architect, painter, sculptor (1923-2013)",human,argentine architect painter sculptor 1923 2013,Not Sports
2023-11,Argentina,Carolina_Píparo,Carolina Píparo,54557,Argentine politician and social worker (born 1976),human,argentine politician social worker born 1976,Not Sports
2023-11,Argentina,Sergio_Massa,Sergio Massa,52622,Argentine politician and lawyer (born 1972),human,argentine politician lawyer born 1972,Not Sports
2023-11,Spain,Henry_Kissinger,Henry Kissinger,49383,American politician and diplomat (1923–2023),human,american politician diplomat 1923–2023,Not Sports
2023-11,Spain,Ana_Redondo_García,Ana Redondo García,45742,Spanish politician,human,spanish politician,Not Sports
2023-11,Argentina,Victoria_Villarruel,Victoria Villarruel,44694,Vice President of Argentina since 2023,human,vice president argentina since 2023,Not Sports
2023-11,Spain,José_María_Carrascal,José María Carrascal,44329,Spanish writer and journalist,human,spanish writer journalist,Not Sports
2023-11,Argentina,Carmen_Amaya,Carmen Amaya,43464,Spanish flamenco dancer and singer,human,spanish flamenco dancer singer,Not Sports
2023-11,Spain,Alfonso_Guerra,Alfonso Guerra,40741,Spanish politician (born 1940),human,spanish politician born 1940,Not Sports
2023-11,Argentina,Juan_Bautista_Alberdi,Juan Bautista Alberdi,37880,"Argentinian politician, lawyer and diplomat (1810–1884)",human,argentinian politician lawyer diplomat 1810–1884,Not Sports
2023-11,Argentina,Sergio_Massa,Sergio Massa,35654,Argentine politician and lawyer (born 1972),human,argentine politician lawyer born 1972,Not Sports
2023-11,Spain,Sira_Rego,Sira Rego,35050,"Spanish politician affiliated with United Left (IU), MdEP",human,spanish politician affiliated united left iu mdep,Not Sports
2023-11,Spain,Tucker_Carlson,Tucker Carlson,34423,American conservative political commentator (born 1969),human,american conservative political commentator born 1969,Not Sports
2023-11,United States,Sheynnis_Palacios,Sheynnis Palacios,34404,"Nicaraguan model, periodista",human,nicaraguan model periodista,Not Sports
2023-11,Spain,Ernest_Urtasun,No label found,30634,Spanish politician,human,spanish politician,Not Sports
2023-11,Spain,Pablo_Bustinduy,Pablo Bustinduy,30447,Spanish politician,human,spanish politician,Not Sports
2023-11,Spain,Alejo_Vidal-Quadras,Alejo Vidal-Quadras Roca,30355,"Spanish politician and physicist, former vice president of the European Parliament (1999-2014)",human,spanish politician physicist former vice president european parliament 1999 2014,Not Sports
2023-11,Mexico,Clorindo_Testa,Clorindo Testa,29439,"Argentine architect, painter, sculptor (1923-2013)",human,argentine architect painter sculptor 1923 2013,Not Sports
2023-11,Spain,Félix_Bolaños,Félix Bolaños,29071,Spanish politician and lawyer (born 1975),human,spanish politician lawyer born 1975,Not Sports
2023-11,Chile,Martina_Weil,Martina Weil,28460,Chilean athlete,human,chilean athlete,Not Sports
2023-11,Spain,Maurizio_Gucci,Maurizio Gucci,28273,Italian businessman (1948–1995),human,italian businessman 1948–1995,Not Sports
2023-11,Peru,Carmen_Amaya,Carmen Amaya,27173,Spanish flamenco dancer and singer,human,spanish flamenco dancer singer,Not Sports
2023-11,Spain,Pedro_Sánchez,Pedro Sánchez,27038,Prime Minister of Spain since 2018,human,prime minister spain since 2018,Not Sports
2023-11,Chile,Carmen_Amaya,Carmen Amaya,26295,Spanish flamenco dancer and singer,human,spanish flamenco dancer singer,Not Sports
2023-11,Colombia,Luis_Fernando_Díaz,Luis Díaz,25809,Colombian association football player,human,colombian association football player,Sports
2023-11,Argentina,Margaret_Thatcher,Margaret Thatcher,25447,British stateswoman and prime minister (1925–2013),human,british stateswoman prime minister 1925–2013,Not Sports
2023-11,Mexico,Sergio_Pérez,Sergio Pérez,25140,Mexican racing driver,human,mexican racing driver,Not Sports
2023-11,Argentina,Victoria_Villarruel,Victoria Villarruel,24390,Vice President of Argentina since 2023,human,vice president argentina since 2023,Not Sports
2023-11,Colombia,Kevin_Castaño,Kevin Castaño,24228,Colombian footballer,human,colombian footballer,Not Sports
2023-11,Peru,Juan_Reynoso_(técnico_de_fútbol),Juan Reynoso,23829,Peruvian former soccer player and coach,human,peruvian former soccer player coach,Sports
2023-11,Spain,Cándido_Conde-Pumpido,Cándido Conde-Pumpido,23220,Spanish judge,human,spanish judge,Not Sports
2023-11,Spain,Félix_Bolaños,Félix Bolaños,23212,Spanish politician and lawyer (born 1975),human,spanish politician lawyer born 1975,Not Sports
2023-11,Spain,David_Gandy,David Gandy,22771,British model born 1980,human,british model born 1980,Not Sports
2023-11,Spain,Juan_José_Ballesta,Juan José Ballesta,22612,Spanish actor,human,spanish actor,Not Sports
2023-11,Chile,Joan_Jara,Joan Jara,22522,British-Chilean dancer and activist,human,british chilean dancer activist,Not Sports
2023-11,Chile,Ximena_Restrepo,Ximena Restrepo,21582,Colombian sprinter,human,colombian sprinter,Not Sports
2023-11,Spain,Cándido_Conde-Pumpido,Cándido Conde-Pumpido,21475,Spanish judge,human,spanish judge,Not Sports
2023-11,Spain,Patrizia_Reggiani,Patrizia Reggiani,21156,Italian socialite and murderer (1948-),human,italian socialite murderer 1948,Not Sports
2023-11,Argentina,Henry_Kissinger,Henry Kissinger,20872,American politician and diplomat (1923–2023),human,american politician diplomat 1923–2023,Not Sports
2023-11,Chile,Gert_Weil,Gert Weil,20838,Chilean shot putter,human,chilean shot putter,Not Sports
2023-11,Spain,Pedro_Sánchez,Pedro Sánchez,20768,Prime Minister of Spain since 2018,human,prime minister spain since 2018,Not Sports
2023-11,Spain,Elma_Saiz,Elma Saiz Delgado,20496,Spanish politician and lawyer,human,spanish politician lawyer,Not Sports
2023-11,Chile,Luis_Larraín_Stieb,Luis Larraín,20267,Chilean LGBT rights activist and civil engineer,human,chilean lgbt rights activist civil engineer,Not Sports
2023-11,Spain,Ricardo_Bofill,Ricardo Bofill,19646,Catalan architect (1939-2022),human,catalan architect 1939 2022,Not Sports
2023-11,Spain,Alfonso_Guerra,Alfonso Guerra,19580,Spanish politician (born 1940),human,spanish politician born 1940,Not Sports
2023-11,Spain,Mónica_García_Gómez,Mónica García Gómez,19277,Spanish politician and anesthesist,human,spanish politician anesthesist,Not Sports
2023-11,Spain,Sira_Rego,Sira Rego,18720,"Spanish politician affiliated with United Left (IU), MdEP",human,spanish politician affiliated united left iu mdep,Not Sports
2023-11,Argentina,Victoria_Villarruel,Victoria Villarruel,18680,Vice President of Argentina since 2023,human,vice president argentina since 2023,Not Sports
2023-11,Argentina,Victoria_Villarruel,Victoria Villarruel,18278,Vice President of Argentina since 2023,human,vice president argentina since 2023,Not Sports
2023-11,Spain,Tucker_Carlson,Tucker Carlson,18259,American conservative political commentator (born 1969),human,american conservative political commentator born 1969,Not Sports
2023-11,Chile,Eduardo_Berizzo,Eduardo Berizzo,18239,Argentine football player/manager,human,argentine football player manager,Sports
2023-11,Argentina,Felipe_Melo,Felipe Melo,18174,Brazilian association football player,human,brazilian association football player,Sports
2023-11,Spain,Belén_Rueda,Belén Rueda,18050,Spanish actress,human,spanish actress,Not Sports
2023-11,Argentina,Sergio_Massa,Sergio Massa,17749,Argentine politician and lawyer (born 1972),human,argentine politician lawyer born 1972,Not Sports
2023-11,Spain,Jordi_Hereu,No label found,17650,Spanish politician,human,spanish politician,Not Sports
2023-11,Colombia,Sheynnis_Palacios,Sheynnis Palacios,16983,"Nicaraguan model, periodista",human,nicaraguan model periodista,Not Sports
2023-11,Argentina,Carolina_Píparo,Carolina Píparo,16811,Argentine politician and social worker (born 1976),human,argentine politician social worker born 1976,Not Sports
2023-11,Spain,Young_Miko,Young Miko,16526,"Puerto Rican rapper, singer, songwriter and former footballer",human,puerto rican rapper singer songwriter former footballer,Not Sports
2023-11,Chile,Nicolás_Córdova,Nicolás Córdova,16458,Chilean former soccer player and coach,human,chilean former soccer player coach,Not Sports
2023-11,Spain,Juan_Diego_(actor),Juan Diego,16351,Spanish actor,human,spanish actor,Not Sports
2023-11,Colombia,Alisson_Becker,Alisson Becker,15949,Brazilian association football player,human,brazilian association football player,Sports
2023-11,Spain,Oscar_Puente,Óscar Puente,15868,Spanish politician and lawyer,human,spanish politician lawyer,Not Sports
2023-11,Spain,Nacho_Álvarez,Nacho Álvarez,15842,Spanish politician and economist,human,spanish politician economist,Not Sports
2023-11,Spain,Juan_Pardo_(cantante),Juan Pardo,15799,"Spanish vocalist, recording artist, songwriter",human,spanish vocalist recording artist songwriter,Not Sports
2023-11,Mexico,Henry_Kissinger,Henry Kissinger,15605,American politician and diplomat (1923–2023),human,american politician diplomat 1923–2023,Not Sports
2023-11,Argentina,Menachem_Mendel_Schneerson,Menachem Mendel Schneerson,15574,Russian-American Orthodox Jewish rabbi,human,russian american orthodox jewish rabbi,Not Sports
2023-11,Argentina,Fátima_Flórez,Fátima Flórez,15430,Argentine actress,human,argentine actress,Not Sports
2023-11,Argentina,Victoria_Villarruel,Victoria Villarruel,15222,Vice President of Argentina since 2023,human,vice president argentina since 2023,Not Sports
2023-11,Spain,Julio_Velázquez,Julio Velázquez,15068,Spanish football manager,human,spanish football manager,Sports
2023-11,Argentina,Federico_Sturzenegger,Federico Sturzenegger,14960,Argentine economist,human,argentine economist,Not Sports
2023-11,Spain,Miguel_Tellado,Miguel Tellado,14892,Spanish politician,human,spanish politician,Not Sports
2023-11,Spain,Maurizio_Gucci,Maurizio Gucci,14679,Italian businessman (1948–1995),human,italian businessman 1948–1995,Not Sports
2023-11,Spain,Brahim_Díaz,Brahim Abdelkader Díaz,14521,Moroccan association football player,human,moroccan association football player,Sports
2023-11,Spain,Bertrand_Ndongo,Bertrand Ndongo,14454,political activist,human,political activist,Not Sports
2023-11,Spain,Bertrand_Ndongo,Bertrand Ndongo,14300,political activist,human,political activist,Not Sports
2023-11,Spain,José_Calvo_Sotelo,José Calvo Sotelo,14278,Spanish author (1893-1936),human,spanish author 1893 1936,Not Sports
2023-11,Spain,Pedro_Sánchez,Pedro Sánchez,13881,Prime Minister of Spain since 2018,human,prime minister spain since 2018,Not Sports
2023-11,Spain,Cecilia_de_Roma,Saint Cecilia,13810,"Roman Catholic saint, martyr and patron saint of music",human,roman catholic saint martyr patron saint music,Not Sports
2023-11,Spain,Federico_de_Dinamarca,Frederik X of Denmark,13633,King of Denmark since 2024,human,king denmark since 2024,Not Sports
2023-11,Chile,Juan_Carlos_Reinao_Marilao,Juan Carlos Reinao Marilao,13548,Mapuche physician and politician,human,mapuche physician politician,Not Sports
2023-11,Spain,Kiti_Mánver,Kiti Mánver,13339,Spanish actress,human,spanish actress,Not Sports
2023-11,Mexico,Lindsey_Shaw,Lindsey Shaw,13237,American actress,human,american actress,Not Sports
2023-12,Peru,Pedro_Suárez-Vértiz,Pedro Suárez-Vértiz,95028,"Peruvian singer, songwriter, producer and musician (1969-2023)",human,peruvian singer songwriter producer musician 1969 2023,Not Sports
2023-12,Argentina,Victoria_Eugenia_Villarruel,Victoria Villarruel,49933,Vice President of Argentina since 2023,human,vice president argentina since 2023,Not Sports
2023-12,Spain,Carlos_Cuerpo,Carlos Cuerpo,49321,Spanish economist,human,spanish economist,Not Sports
2023-12,Argentina,Victoria_Eugenia_Villarruel,Victoria Villarruel,39988,Vice President of Argentina since 2023,human,vice president argentina since 2023,Not Sports
2023-12,Spain,Nadia_Calviño,Nadia Calviño,39722,Spanish economist and politician,human,spanish economist politician,Not Sports
2023-12,Mexico,Rosita_Pelayo,Rosita Pelayo,37614,Mexican actress (1958-2023),human,mexican actress 1958 2023,Not Sports
2023-12,Peru,Pedro_Suárez-Vértiz,Pedro Suárez-Vértiz,32421,"Peruvian singer, songwriter, producer and musician (1969-2023)",human,peruvian singer songwriter producer musician 1969 2023,Not Sports
2023-12,Colombia,Lisandro_Meza,Lisandro Meza,28844,Colombian musician (1937-2023),human,colombian musician 1937 2023,Not Sports
2023-12,Spain,Paco_Marsó,Paco Marsó,28602,Spanish actor and theater producer (1948–2010),human,spanish actor theater producer 1948–2010,Not Sports
2023-12,Argentina,Martín_Menem,Martín Menem,28429,Argentinian politician,human,argentinian politician,Not Sports
2023-12,Argentina,Martín_Menem,Martín Menem,28219,Argentinian politician,human,argentinian politician,Not Sports
2023-12,Mexico,Canserbero,Canserbero,26865,Venezuelan rapper (1988–2015),human,venezuelan rapper 1988–2015,Not Sports
2023-12,Colombia,Canserbero,Canserbero,23349,Venezuelan rapper (1988–2015),human,venezuelan rapper 1988–2015,Not Sports
2023-12,Spain,Quique_Sánchez_Flores,Quique Sánchez Flores,23261,Spanish football manager and former player,human,spanish football manager former player,Sports
2023-12,Peru,Fabián_Bustos,Fabián Bustos,19208,Argentine football manager,human,argentine football manager,Sports
2023-12,Spain,Pedro_Piqueras,Pedro Piqueras,18467,Spanish journalist,human,spanish journalist,Not Sports
2023-12,Spain,Begoña_Vargas,Begoña Vargas,17814,"Spanish actress, dancer and model",human,spanish actress dancer model,Not Sports
2023-12,Spain,Andre_Braugher,Andre Braugher,17725,American actor (1962–2023),human,american actor 1962–2023,Not Sports
2023-12,Chile,Canserbero,Canserbero,16753,Venezuelan rapper (1988–2015),human,venezuelan rapper 1988–2015,Not Sports
2023-12,Colombia,Óscar_Agudelo,Óscar Agudelo,16742,Colombian musician,human,colombian musician,Not Sports
2023-12,Spain,Luis_Carrero_Blanco,Luis Carrero Blanco,16271,Spanish admiral and politician,human,spanish admiral politician,Not Sports
2023-12,Mexico,Samuel_García,Samuel García Garfias,16152,Mexican politician,human,mexican politician,Not Sports
2023-12,Spain,Pedro_Piqueras,Pedro Piqueras,16058,Spanish journalist,human,spanish journalist,Not Sports
2023-12,Argentina,Canserbero,Canserbero,15964,Venezuelan rapper (1988–2015),human,venezuelan rapper 1988–2015,Not Sports
2023-12,Spain,Miguel_Boyer,Miguel Boyer,15897,Spanish politician (1939-2014),human,spanish politician 1939 2014,Not Sports
2023-12,Spain,Maria_Callas,No label found,15890,American-Greek operatic soprano (1923-1977),human,american greek operatic soprano 1923 1977,Not Sports
2023-12,Mexico,Canserbero,Canserbero,15722,Venezuelan rapper (1988–2015),human,venezuelan rapper 1988–2015,Not Sports
2023-12,Mexico,César_Huerta,César Huerta,15637,Mexican association football player,human,mexican association football player,Sports
2023-12,Spain,Martí_Galindo,Martí Galindo i Girol,15607,Spanish actor (1937-2019),human,spanish actor 1937 2019,Not Sports
2023-12,Mexico,Samuel_García,Samuel García Garfias,15357,Mexican politician,human,mexican politician,Not Sports
2023-12,Spain,Paco_Marsó,Paco Marsó,14888,Spanish actor and theater producer (1948–2010),human,spanish actor theater producer 1948–2010,Not Sports
2023-12,Peru,Fabián_Bustos,Fabián Bustos,14576,Argentine football manager,human,argentine football manager,Sports
2023-12,Argentina,Volodímir_Zelenski,Volodymyr Zelenskyy,14354,President of Ukraine since 2019,human,president ukraine since 2019,Not Sports
2023-12,Spain,Jorge_Semprún,Jorge Semprún,14291,Spanish writer (1923-2011),human,spanish writer 1923 2011,Not Sports
2023-12,Spain,Ángel_Cristo,Ángel Papadolopus,14213,Spanish circus performer (1944-2010),human,spanish circus performer 1944 2010,Not Sports
2023-12,Spain,David_Summers,David Summers,14125,Spanish singer,human,spanish singer,Not Sports
2023-12,Argentina,Martín_Menem,Martín Menem,13741,Argentinian politician,human,argentinian politician,Not Sports
2023-12,Peru,Pedro_Suárez-Vértiz,Pedro Suárez-Vértiz,13515,"Peruvian singer, songwriter, producer and musician (1969-2023)",human,peruvian singer songwriter producer musician 1969 2023,Not Sports
2023-12,Spain,Jeremy_Allen_White,Jeremy Allen White,13477,American actor,human,american actor,Not Sports
2023-12,Spain,Canserbero,Canserbero,13341,Venezuelan rapper (1988–2015),human,venezuelan rapper 1988–2015,Not Sports
2023-12,Mexico,Andre_Braugher,Andre Braugher,13254,American actor (1962–2023),human,american actor 1962–2023,Not Sports
2023-12,Spain,Lee_Sun-kyun,Lee Sun-kyun,13196,South Korean actor (1975–2023),human,south korean actor 1975–2023,Not Sports
2023-12,Argentina,Luis_Petri,Luis Petri,13187,Argentine politician (born 1972),human,argentine politician born 1972,Not Sports
2023-12,Spain,Álvaro_Muñoz_Escassi,Álvaro Escassi,13050,Spanish athlete (born 1974),human,spanish athlete born 1974,Not Sports
2023-12,Spain,María_Jesús_Montero,María Jesús Montero Cuadrado,12981,Spanish politician (born 1966),human,spanish politician born 1966,Not Sports
2023-12,Argentina,Andre_Braugher,Andre Braugher,12475,American actor (1962–2023),human,american actor 1962–2023,Not Sports
2023-12,Spain,Henry_Kissinger,Henry Kissinger,12180,American politician and diplomat (1923–2023),human,american politician diplomat 1923–2023,Not Sports
2023-12,Spain,Joseba_Asiron,Joseba Asirón,12114,Spanish politician,human,spanish politician,Not Sports
2023-12,Spain,Quique_Sánchez_Flores,Quique Sánchez Flores,11947,Spanish football manager and former player,human,spanish football manager former player,Sports
2023-12,Spain,Manuela_Velasco,Manuela Velasco,11744,Spanish actress,human,spanish actress,Not Sports
2023-12,Argentina,Victoria_Eugenia_Villarruel,Victoria Villarruel,11711,Vice President of Argentina since 2023,human,vice president argentina since 2023,Not Sports
2023-12,Chile,Canserbero,Canserbero,11605,Venezuelan rapper (1988–2015),human,venezuelan rapper 1988–2015,Not Sports
2023-12,Mexico,Rosita_Pelayo,Rosita Pelayo,11573,Mexican actress (1958-2023),human,mexican actress 1958 2023,Not Sports
2023-12,Mexico,Queta_Lavat,Queta Lavat,11439,"Mexican actress, (1929-2023)",human,mexican actress 1929 2023,Not Sports
2023-12,Spain,Begoña_Vargas,Begoña Vargas,11238,"Spanish actress, dancer and model",human,spanish actress dancer model,Not Sports
2023-12,Spain,Nadia_Calviño,Nadia Calviño,11111,Spanish economist and politician,human,spanish economist politician,Not Sports
2023-12,Mexico,Lee_Sun-kyun,Lee Sun-kyun,11034,South Korean actor (1975–2023),human,south korean actor 1975–2023,Not Sports
2023-12,Colombia,Canserbero,Canserbero,10975,Venezuelan rapper (1988–2015),human,venezuelan rapper 1988–2015,Not Sports
2023-12,Argentina,Patricia_Bullrich,Patricia Bullrich,10823,Argentine politician,human,argentine politician,Not Sports
2023-12,Argentina,Federico_Sturzenegger,Federico Sturzenegger,10443,Argentine economist,human,argentine economist,Not Sports
2023-12,Spain,Maika_Vergara,Maika Vergara,10364,Spanish writer (1949-2003),human,spanish writer 1949 2003,Not Sports
2023-12,Argentina,Canserbero,Canserbero,10361,Venezuelan rapper (1988–2015),human,venezuelan rapper 1988–2015,Not Sports
2023-12,Colombia,Lisandro_Meza,Lisandro Meza,10342,Colombian musician (1937-2023),human,colombian musician 1937 2023,Not Sports
2023-12,Spain,Quique_Sánchez_Flores,Quique Sánchez Flores,10295,Spanish football manager and former player,human,spanish football manager former player,Sports
2023-12,Spain,Javier_Ortega_Smith,No label found,10245,Spanish lawyer and politician,human,spanish lawyer politician,Not Sports
2023-12,Mexico,Nahuel_Guzmán,Angel Huero,10163,Argentine association football player,human,argentine association football player,Sports
2023-12,Spain,Jeremy_Allen_White,Jeremy Allen White,10109,American actor,human,american actor,Not Sports
2023-12,Spain,José_María_Calviño,José María Calviño,10091,Spanish lawyer,human,spanish lawyer,Not Sports
2023-12,Spain,Kelsey_Grammer,Kelsey Grammer,10053,American actor,human,american actor,Not Sports
2023-12,Peru,Pedro_Suárez-Vértiz,Pedro Suárez-Vértiz,9993,"Peruvian singer, songwriter, producer and musician (1969-2023)",human,peruvian singer songwriter producer musician 1969 2023,Not Sports
2023-12,Spain,Valeria_Vegas,Valeria Vegas,9935,Spanish writer and documentarian,human,spanish writer documentarian,Not Sports
2023-12,Spain,Carlos_Cuerpo,Carlos Cuerpo,9882,Spanish economist,human,spanish economist,Not Sports
2023-12,Argentina,Rodolfo_Barra,Rodolfo Barra,9859,Argentine judge and politician (born 1947),human,argentine judge politician born 1947,Not Sports
2023-12,Spain,Brahim_Díaz,Brahim Abdelkader Díaz,9858,Moroccan association football player,human,moroccan association football player,Sports
2023-12,Argentina,Miguel_Ángel_Russo,Miguel Ángel Russo,9822,Argentine footballer and manager (1956–2025),human,argentine footballer manager 1956–2025,Not Sports
2023-12,Spain,Ramón_García,Ramón García,9758,Spanish presenter,human,spanish presenter,Not Sports
2023-12,Spain,Tom_Wilkinson,Tom Wilkinson,9705,English actor (1948–2023),human,english actor 1948–2023,Not Sports
2023-12,Mexico,José_Emilio_Pacheco,José Emilio Pacheco,9697,Mexican writer (1939-2014),human,mexican writer 1939 2014,Not Sports
2023-12,Colombia,Vladimir_Hernández,Vladimir Hernández,9690,Colombian association football player,human,colombian association football player,Sports
2023-12,Spain,Manuela_Velasco,Manuela Velasco,9679,Spanish actress,human,spanish actress,Not Sports
2023-12,United States,Rosita_Pelayo,Rosita Pelayo,9647,Mexican actress (1958-2023),human,mexican actress 1958 2023,Not Sports
2023-12,United States,Canserbero,Canserbero,9634,Venezuelan rapper (1988–2015),human,venezuelan rapper 1988–2015,Not Sports
2023-12,Spain,Ángel_Cristo,Ángel Papadolopus,9608,Spanish circus performer (1944-2010),human,spanish circus performer 1944 2010,Not Sports
2023-12,Argentina,Diana_Mondino,Diana Mondino,9569,Argentine politician (born 1958),human,argentine politician born 1958,Not Sports
2023-12,Spain,Antonio_Burgos,Antonio Burgos,9567,Spanish journalist and writer (1943–2023),human,spanish journalist writer 1943–2023,Not Sports
2023-12,Spain,Pedro_Ruiz,Pedro Ruiz,9543,Spanish tv presenter (*1947),human,spanish tv presenter 1947,Not Sports
